女娲造人,0
才想起来评价,0
建议趁早换个客服,0
有优惠入手的,0
值得拥有,0
懒得弄了,0
本人多年使用联想笔记本经验总结,0
开始有点卡顿,1
8G,0
电池第一次充电,1
大赞,0
外观尺寸大了点,1
还可以,0
小巧,1
谢谢老板的耐心,0
实乃国之幸也,0
轻薄手感极佳,1
公司使用,0
小巧轻便,1
此用户未及时填写评价内容,0
X280,0
比较轻,1
全新,0
京东购物,0
宝贝是性价比很高的,1
不好的地方就是比X240S还厚一些,0
电脑份量轻,1
效率也快,1
非常便携,1
期待下次活动,0
产品非常好,0
所以个别小问题都是不可避免的,0
想了一年多了,0
但愿质量能够很好,0
外观漂亮,1
这台笔记本对于我来说只是用于出差办公,0
流畅,1
商家发货速度很快,0
买的放心,0
性能方面还没用,0
但要经常转动体位,0
开机很快,1
价格变得贼快,1
好评,0
键盘手感很好,0
东西真的很好,0
买过好几台,0
第一部mac上手感觉很快,0
显卡可以,0
办公用足够了,0
给公司同事买的她说很好,0
长亭外,0
造型时尚,1
电池续航现在大概为6个多小时办公用足矣,0
X1,0
真是的,0
我问了不少问题,0
第二台了,0
轻便,1
还以为618货多第二天送不到,0
价位很合适,0
发货非常及时,0
需要买扩展器,0
非常满意,0
小儿轻巧,1
本人第一台MacBook,0
内存超大,0
非常好,0
大品牌就是不一样,0
外观漂亮,1
用着方便,1
我竟产生,0
从T40到T60到X60用过三款IBM的东西,0
送货时真够快的,0
还可以,0
非常不错,0
一直以为air,0
很大气,0
质量很好,0
很喜欢超薄,1
本很清薄,1
好好好好好好好好好好,0
速度快,1
应该是正品,0
使用流畅,1
也不重,1
日常办公完全够用了,0
售后也不会有问题,0
好评,0
相当划算性能不错,0
充电快,1
之前一直在看小新,0
在官网查了是正品,0
机器外观很新,0
这个本本非常小巧轻便,1
稳定,0
性能较好,1
晚上就收到了,0
只是偏重,0
最近一直在外出差,0
不过这款t480自己加固态硬硬盘盘非常难找合适的,0
所以特地模仿一位网友写下这个模板,0
性价比比较高,1
差评,0
非常清晰,1
很好,0
东西第二天就收到了,0
采用两个月,0
电脑轻薄方便,1
人工智能也很灵敏,0
电脑稳准狠,0
要慢慢探索啊,0
哈哈,0
真心满意,0
很轻很薄很快,1
屏幕不小又方便携带,0
永不再来,0
味道不错,1
性价比较高,1
需要换整个屏幕,0
开机速度快,1
非常漂亮,1
手感也快,1
建议买256G的,0
第一次使用mac,0
很满意,0
不卡顿,1
第二天就到货了,0
功耗低,1
日后感受再做补充,0
第二台了,0
如果以后都这样卡死,0
散热好,1
mac比起其他windows本确实舒服多了,0
粉色颜值真的超级高了,1
剩下的分区尺寸就很小了,0
上档次,1
还没来的及拆包装,0
苹果的系统还是第一次用,0
电池续航能力可以,1
省时省力,0
东西收到了,0
物流也挺快,0
最近太忙了,0
好用,0
总有大量的包裹要收,0
电池使用时间也没有介绍说的那样能坚持10个小时,0
我相信,0
给五星好评,0
小红点用起来很方便,0
一直很好,0
买小了,0
慢慢习惯就好,0
速度特别快,1
您没有填写内容,0
工艺就不用多说啦,0
强烈好评,1
性能稳定,1
运行快,1
就是没找到退回的钱在哪,0
不错,0
但是实际很不方便,0
总体还是可以的,0
这个性价比最高,1
很好,0
因为要学习平面设计和花艺还有网络小说,0
非常轻薄,1
以后买手机就到你家了,0
第二次购买了,0
事先给我打了个电话,0
颜值不错,1
binggou,0
货真价实,0
活动价很给力哦,0
性价比高,1
非常满意,0
就是性价比有点呵呵了,1
这个价位只要机器不出毛病,0
颜色,0
电脑很轻,1
相对我同处理器的华为156本子,0
价格好,1
应该是真的,0
轻薄,1
不错,0
运行流畅,1
联想ThinkPad,0
东西是正品无疑,1
但是用起来流畅顺手,1
价格不便宜,1
不错不错,0
挺棒性价比很高,1
用段时间再看看,0
完全超出期望值,0
还不错,0
但还是买了,0
正好来得及今天下午的颁奖典礼,0
速度快,1
清洁,0
在此,0
今年出8代新品终于决定下手,0
目前没有什么问题挺好的,0
不错,0
满意,0
very,0
便携,1
包装也正嘢,0
当然知道完全没声音是不可能的,0
打算出差用,0
暂时没有什么问题,0
键盘灵活,0
好评,0
开机,0
运行够流畅,1
正品,0
值得够买,0
价格也很优惠,1
手感很好,0
送人的礼物还是比较好的,0
而比较垃圾的产品,0
还可以,0
机器款式很棒,0
Mac的触控板确实好用,0
配置办公就够用,1
很薄哦,1
帮老公买的,0
到手就把迈克菲给卸了,0
很喜欢,0
种草了很久,0
电池持久,1
有些固件还是15年的,0
但是从此一入京东深似海,0
购买X280看中的是外观漂亮,0
好用,0
外观大方,1
收到的时候包装完整,0
好喜欢,0
本本不错,0
以后带同事一起来,0
非常满意,0
挺满意的,0
内存是三星的,0
性能不错,1
给力给力给力给力给力给力给力给力给力,0
不错,0
我爱的她,0
过段时间再追评,0
速度没的说,1
我为什么每个商品的评价都一样,0
便携性也没问题,0
喜欢你就买吧哈哈,0
京东值得信赖,0
昨晚下单,0
电脑是正品,0
质感和想象中一样好,0
从下单到使用,0
苹果的本本还是非常好看,0
重量明显地轻,1
携带方便,1
很精致,1
pro有用多了,0
尤其是pages中的公式编辑,0
质量的,0
需要熟悉,0
祝卖家大麦,0
感谢快递小哥,0
物流也很快,0
老板很耐心的帮忙解决问题,0
速度很快,1
东西不错之前只用过iPhone,0
很漂亮,1
Apple,0
其实客服也非常好,0
入手小黑,0
苹果产品保值,0
至少85分以上,0
thinkpad确实很不错,1
正品,0
再加一个机械硬盘就完美了,0
喜欢这个外观,1
赞一个,0
很快收到,0
超薄,1
刚收到,0
运送速度很快,0
服务态度比好,0
评价大于20元的商品超过10个字就有机会获得京豆,0
用来看CAD图和画图都很爽,0
而且保修日期也是正常的,0
但一点也不影响办公速度,0
原装正品,0
至少85分以上,0
还不错吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧吧,0
很好,0
导致积累了很多未评价的订单,0
目前没有问题哦,0
还好没收货直接退了重新下单,0
不错,0
很不错,0
轻薄快速,1
超级喜欢,0
女神用也很酷,0
us,0
只希望质量别有问题先用段时间再追加评论吧,0
还送错了,0
i58250u,0
性能确实不错,1
卡机问题应该很少,0
金属A面,0
机器给十分,0
和超大8G内存,0
挺好看的,0
就是音质太差,1
物流速度很快,0
公司购买的,0
还送了很多有用的东西,0
祝你们店所以越来越好哈,0
非常满意,0
发货速度非常快,0
配送员态度很好,0
轻薄,1
物流很棒,0
6月18号下午下单,0
做工精致,1
其他感觉蛮好的,0
很满意,0
包装完整,0
需要买配件直播,0
这种屏幕看久了眼睛会痛,0
处理很快,1
后期再做评价,0
适合办公,0
主要是办公用,0
音响音效也是不错,1
电脑很不错,0
简直就是艺术,0
日下对天中,0
就是为了享受京东的快速,0
屏幕舒服,1
产品质量可靠,0
便宜了很多,0
我打电话给官网客服,0
因为考虑到我的需求,0
好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,0
京东客服还是不错的,0
也没有三项插头备件了,0
总体感觉还是不错的,0
比如网易云音乐的红心,0
就是第一次开机有点慢,0
非常不错,0
不错,0
为什么没给我寄发票,0
喜欢,0
电脑拿在手里还是很有份量,0
New,0
还是比较满意,0
很好,0
十分满意,0
所以显得很漂亮,1
喜欢,0
还可以,0
配置也完全符合办公需求,0
thinkpad标识看右下角,1
提供更多更好的东西给大家,0
总体来说很赞,0
刚用没几天,0
小黑一如既往地好,0
因为真的超级商务哈哈哈,0
价格很便宜,1
发热程度也还好,0
谢谢,0
价格也比较给力,0
X280,0
图片是两次拍的,0
还好,0
touchbar使用方便,0
帮同事购买的,0
安静没什么声音,1
老妹喜欢的不要不要的,0
办公出差方便,0
够薄,1
反应也很迅速,1
做工精致,1
快递很快,0
只有电脑和电源,0
我已经在京东买了两个苹果电脑,0
轻薄,1
满意,0
与卖家描述的完全一致,0
反应速度够快,1
家里大小用品全部京东搞定,0
平时家用足以胜任,0
查了一下是正品,0
挺薄的,1
比官网优惠了呢,0
简直是科技创新的展现,0
1.98E+17,0
形态的使用更加自由,0
送的都有,0
小黑,0
很轻薄,1
多次购买,0
很好,0
满意到极点,0
很好,0
拿着很方便,1
thinkpad值得信任,0
服务很到位,0
电脑非常轻薄,1
好东西从来不怕晚,0
开机快,1
一直关注,0
有买到很好的产品,0
速度挺快的,0
可以,0
第一次用苹果本,0
期待很久了,0
算是比较合适的,0
为了避开物流高峰,0
good,0
东西不错,0
配合固态硬盘使用,1
可是我是看颜值的,1
很漂亮,1
说说x1,0
就是稍微有点贵,1
跟想象的效果一样,0
包装的也很好,0
重量轻,1
觉得眼花啊,0
机器很好,0
值得拥有,0
真的很轻便,1
电池很耐用,1
赞赞,0
只有A4纸大小,0
一如既往的好,0
我的心情竟是久久不能平静,0
而且顺滑,0
挺好的,0
刚刚收到,0
不错,0
time,0
性价比不错的电脑,1
的配置很好,0
虽然散热一直是thinkpad的强项,0
一直在这里买电子用品,0
不错不错,0
可以显示快递的位置,0
应该不是商家问题,0
开机速度快,1
挺棒性价比很高,1
系统默认好评,0
从不送快递自取还态度恶劣,0
不太习惯,0
熟悉后也不错,0
好评,0
就是价格真贵啊,0
也很轻薄,1
第一次在网上买电脑,0
除此之外苹果家的产品是不用多说的,0
外观很漂亮啊,1
打400820380电话就是机器回答,0
用了一周,0
再也不用等着电脑反应了,0
让它坐实了小尺寸轻薄办公本的位置,0
屏幕效果没的说,1
适合办公且需要偶尔玩游戏人购买,0
得买各种配件,0
还可以,0
指纹识别也跟灵敏,0
很好,0
大品牌,0
希望可以正常办公用,0
我也懒得查了,0
开机速度快,1
电脑办公打游戏都很流畅,1
足够,0
流畅性很棒,1
西装领带上门送货,0
外观不必多说,0
屏幕看起来也很舒服,1
电脑是全新未激活的,0
东西已经收到,0
电脑配置很好,0
发货速度很快,0
就一个包包,0
外观不错,1
amazing,0
2017,0
终于找到家好店,0
开关机快,1
给配的仪器上用,0
开机很快,1
背光键盘,0
好評,0
机器大气时尚,1
开机速度,0
价格不便宜,1
感觉不错,0
说是京东仓配,0
货收到,0
电脑不错正品,0
十多天时,0
祝卖家生意兴隆,0
我是个程序猿,0
我的生日礼物,0
第二次买ThinkPad了,0
点个赞,0
一斧下去,0
初步体验完美,0
不过日常办公做些文档还是可以的,0
性能很不错哦,1
整体不错,0
直到我毫不犹豫地把卖家的店收藏了,0
好足矣,0
有高大上的感觉,0
物流很给力,0
外观好看,1
系统一开始不习惯,0
性能强劲,1
12寸在重量上确实优秀,1
喇叭有点破音,1
收到产品很好,0
用了几天,0
14英寸刚刚好,0
系统默认好评,0
希望能有新的体验,0
尤其对于我开发来说,0
谢谢掌柜的,0
正品,0
晚上十点多下的单,0
虽然贵1000多但是值得,0
瘢痕和狭窄,0
手感不错,0
不错不错,0
只买性价比高的产品,0
这个价格确实很划算,0
服务也不错,0
不错,0
非常之靠谱,0
用了一天了,0
支持,0
东西很好,0
习惯性好评来拿豆豆的,0
物流也挺快的,0
很流畅,1
非常小巧轻便,1
默认好评,0
满意,0
首先,0
电脑很好看,1
外观漂亮,1
非常棒,0
包装精致,0
质量看起来不错,0
如果能万元内就更好了,0
只买性价比高的产品,0
正品质量放心,0
轻便,1
速度不快,1
很高上大,0
携带很方便,1
开机速度很快,1
至今也没有什么不顺的,0
很棒的笔记本,1
很好用,0
好评,0
再来追加,0
应该是国行正品,0
持航时间超12小时,0
特别轻,1
好好,0
这一款比较轻薄,1
开一般游戏足够用了,1
屏幕看着舒服,1
您没有填写内容,0
携带方便,1
速度很快,1
也给各位一个参考,0
电脑速度很快,1
用来写代码是没有问题的,0
双11销售完了,0
十分喜欢外观和系统,1
不过朋友都反应不错,0
物流也比较快,0
发票需要单独申请,0
结合618采购价格不错,0
续航时间5小时左右,1
还是京东快递,0
办公必备,0
硬件不错,1
虽然软件匹配度不高,0
外壳是金属的,1
听歌有一种不一样的感觉,0
虽然不知道声音从哪发出来的,0
货也都是原装,0
赞赞赞,0
发货速度非常快,0
简单的娱乐也充分满足,0
宝贝物流速度快,0
还在适应中,0
比想像的还要轻薄,1
送货快,0
开机和运行速度快,1
苹果电脑就是好用,0
果断入手,0
今天就收到了,0
就是我的工作性质吧,0
就下单买了,0
挺满意的,0
哈哈,0
说实话,0
送货很快,0
质量没问题是正品,0
四核速度快,0
很好很喜欢,0
挺棒性价比很高,1
质量很好,0
画面清晰,1
速度很快,1
卖家很耐心的解答我的问题,0
挺好的姑娘挺喜欢的,0
为信用充值,0
解锁电脑很好用,1
还行吧,0
本人第一次买也不是很懂,0
天崩地裂,0
单肩包也很新,0
挨个把它评论完,0
很舒服,0
不错,0
好用,0
第一,0
送货速度快,0
无破损,0
差不多了,0
非常轻薄,1
配送快,0
快递哥送货上门,0
运行流倡,0
用起来还不错,0
确实轻,1
物流速度最让我满意,0
好评,0
每次都要写好多心好累哇咔咔非常好京东特别快公司购买反正就是好,0
11,0
外观很有质感,1
就是开始的,0
好好好,0
体验过才来评价,0
一直在等双十一的优惠,0
已经使用两天来评价,0
文件是否会丢失,0
小巧携带方便,1
外观OK,1
非常满意,0
物流很快,0
当他们将矿泉水瓶从手中抛出的那一刹那,0
第二天就到了,0
他们就要跳井,0
发货速度非常快,0
带出门不会太重,1
换这个用用,0
14英寸,0
已经收到苹果啦⊙⊙,0
很好用,0
价格还算合适,0
一直在京东买东西,0
第一条使用晚上充满电之后开了几个软件合盖子让电脑处于睡眠状态第二天早上还剩90%的电量,0
有需要会再来选购,0
而是可能几个月几年没动静,0
9月份生产的,0
ThinkPad就是ThinkPad,0
还在摸索中,0
键盘手感也不错,0
高素质速递人员值得赞,1
快递送货很快,0
办公使用很推荐,0
好好好好好好好好好好好好好好好好好好好好好好好好好,0
THINKPAD还是很OK,0
偶尔会有莫名程序CPU占用特别多,0
稍微有点热,1
acute,0
朋友在他家购买的,0
正品,0
物流公司服务态度很好,0
我是不是可以飞了,0
身体健康第一位,0
懂电脑的人都用think,0
电子产品,0
默认好评,0
发货速度非常快,0
显示不是那么清晰,1
挺好的,0
同事办公买的,0
还会买,0
办公用非常合适,0
而且声音感觉比较奇怪,1
薄,1
太美了,0
Thinkpad质感确实不错,0
我在这个店里已经采购了十几台了,0
物流很快,0
但是没有免费的Office是真的难受,0
键盘质感很棒,0
看起来确实很漂亮,1
可以说有问必答,0
送的东西很全,0
支持一下,0
哈哈,0
不错不错不错不错不错不错不错,0
两天送到,0
很喜欢,0
目前在使用中,0
临过年买的,0
外观很漂亮啊,1
还是老朋友好用,0
还好这次暂时没有出现问题,0
可以扩展硬盘,0
双层包装,0
全新的手感好,1
质量稳定,1
听说我在买东西整个村子都震惊了,0
没有注册过,0
京东的服务就是好,0
以后就可以扔掉windows的虚拟机了,0
最后还是决定入手最新款,0
339,0
发热少,1
忠实顾客,0
很棒,0
客服热情态度很好,0
效果不错,0
轻薄适合商务出行,1
好看,1
也很轻,1
便宜实惠,1
速度也非常快,1
屏幕看起来有点虚,0
体验极好,0
不错不错不错不错不错,0
很喜欢,0
无色差,0
物流超级快,0
操作虽然不熟悉但的确感觉良好,0
很喜欢,0
宝贝不错,0
公司购买,0
经常买的,0
很好,0
钟爱thinkpad,0
总体感觉还行,0
飞一般的感觉,0
值得够买,0
大小合适,0
特别薄,1
特别好,0
价格一般,0
轻,1
速度快,1
因为着急出国来不及去修,0
孩子喜欢,0
这个配置不错了,0
国行的,0
路过的各位Mac铁粉,0
不错的本本,0
速度挺快,1
满分,0
随身携带也比较方便,1
笔记本质量不错是正品,0
商品很好,0
帮朋友买的,0
触控板也有很大的革新,1
价格很实惠,1
换了内存后比新机自带感觉快很多,0
Mac系统绝对稳定好用,0
轻便,1
小巧精致,1
更新后就好了,0
双十一实惠呀,0
宝贝已收到,0
转到mac还需要适应系统,0
运行流畅,1
很好很强大,1
电脑收到了全新无瑕疵又辣么薄苹果确实不一样,0
已经收货,0
电脑漂亮,1
开关机速度超快的,1
很轻,1
本来还担心物流暴力,0
买了幸福感直线上升,0
物流快,0
电脑是原装正品查了官网可以全国联保,0
笔记本很轻薄,1
速度很快,1
随身携带很方便,1
本人第一台MacBook,0
突然就黑屏了,0
再见,0
外观不错,1
x1carbon,0
物流也十分给力,0
还不错,0
把联系自带杀毒卸载就好了,0
方便快捷,0
哈哈哈,0
性能很好,1
苹果还是不错滴,0
不错,0
包装的很好,0
运行流畅,1
时间正常,0
开机快,1
值得购买,0
外观很漂亮啊,1
默认好评,0
用着挺不错的,1
喜欢就值得拥有,0
此用户未及时填写评价内容,0
凑合吧,0
如果能万元内就更好了,0
一大个箱子里面空得多,0
反应速度快,1
好评,0
上午订单,0
一查是正品,0
很不错,0
我倒是低看了MAC了,0
以后高端电子产品就在京东买了,0
运行速度也可以,1
系统太不熟悉,0
是正品哦,0
上帝是小二,0
很轻,1
很精致,1
出场系统就一个分区,1
速度快,1
4CD,0
散热好,1
质量非常好,0
窄边很惊艳,1
看着小巧,1
比其它大品牌贵三分之一,0
东西很好,0
现在感觉还可以,0
电脑外观简洁漂亮,1
只是电池第一次开机显示循环两次,0
服务态度好很负责,0
用了几天才评价的,0
可惜没有指纹解锁,0
不错啊,0
很好,0
一直信赖京东,0
努力吧少年,0
挺好的,0
给好评,0
我说你的x1好,0
轻薄双电双硬,1
包装很给力,0
很满意,0
下次还来希望下次还有机会合作祝你生意兴隆质量非常好真出乎我的意料包装非常仔细非常感谢,0
师傅态度好,0
小巧,1
本本真的够轻,1
之前我用的是华硕,0
已经不是第一次在京东买超过5k的东西了,0
超级棒,1
主要因为穷,0
挺棒性价比很高,1
有时利用银行的优惠也很划算,0
各种问题详细回答,0
有点不方便,0
天崩地裂,0
使用还可以,0
精致漂亮,1
正品,0
很满意的一次购物,0
风扇声音挺大,1
败笔,0
我为什么喜欢在京东买东西,0
原装系统加载很慢,0
4天才送到,0
现在还不知这个解决掉,0
京东商城网购,0
等过段时间在评价,0
开心,0
不是外面那些妖艳贱货可比,0
用着还可以,0
bull,0
谢谢卖家哟,0
不错的产品,0
觉得很不错,0
开个箱子就像拆爱马仕一样,0
小县城第三天收到,0
收缩力太大,0
整体不错,0
趁着这次剁手节就买了一个,0
货已收到,0
好好好好好好好好好好好好好好玩了吗,0
是他的菜,0
很不错的笔记本电脑,0
办公使用再完美不过了,0
不会的都很耐心告知怎么操作,0
我很满意,0
22号就到货了,0
打游戏都合适,0
哈哈哈红红火火恍恍惚惚,0
正品,0
送了个包,0
很不错,0
总体还是挺好的,0
很好值得拥有,0
自从我买了自后,0
非常满意,0
非常满意,0
和上次在京东自营的相比,0
评价多于十个字评价多于十个字,0
修的钱都快能买个新的了,0
电池超薄的,1
作为一名资深plus京东会员,0
颜值很好,1
主要办公用,0
性价比高,1
质量和速度都很好,1
待机可以的,0
物流配送等各方面都是做的非常好的,0
特别好用,0
风扇声有点大,1
风扇没有声音,1
很流畅,1
售后服务态度较好,0
正品,0
正品,0
还是性能都是非常好的,0
几好用,0
这一方面是为了肯定商家的服务,0
满意,0
享受了京尊达的服务,0
真的很喜欢,0
非常轻薄,1
256,0
办公还需要独显,0
打游戏的时候下面得放个风扇,0
东西还行,0
老板娘漂亮,1
Siri不好用,0
是行货,0
这店看京东也是销量口碑很好的,0
好好好好好好好好好好好好,0
继续摸索中,0
非常赞,0
包装严实,0
很划算呢,0
配置很满意,1
一直喜欢从未改变,0
插不了u盘,0
给同事买的,0
今天回来补起来,0
去年我自己买了一台,0
手感很好,0
不错质量满意,0
还是苹果的工业设计最好,0
买的第三台了,0
6.67E+18,0
给公司买的,0
程序运行流畅,0
是正品,0
性价比高,1
老板服务很好,0
开机速度快,1
键盘很舒服,0
送也不能送好一点的,0
轻便,1
速度很快,1
也有买到比较坑的产品,0
双11,1
当然,0
公司做程序用的,0
颜值无敌,1
就是软件下载还没有抹清楚,0
很轻薄,1
电脑真的很好看,1
系统默认好评,0
希望她越做越好,0
颜色饱满,1
自己下载了系统,0
送货速度快,0
性价比很高,1
银色,0
win,0
很好很强大,1
比其它大品牌贵三分之一,0
漂亮速度快漂亮速度快漂亮速度快,1
电脑性价比很高,1
还是很期待的,0
固态硬盘就是快,0
电脑很好,0
133寸,0
配置很不错,1
东西很好,0
希望经常搞活动,0
默认好评,0
很轻,1
目前没什么问题,0
完全超出期望值,0
期待更好的购物体验,0
会影响该商品销量,0
这款电脑办公用很好用,0
pro,0
应该是真的,0
多层保护还是比较稳,0
反应很快,1
这个物品不错,0
128小了,0
打算用一阵子之后去分一下盘,0
速度够快,1
买来感觉还是不错的,0
画质果然不错,1
已上手,0
非常喜欢,0
还可以吧,0
一开始还不放心,0
值得购买,0
咨询了客服,0
笔记本收到,0
本人对此卖家之仰慕如滔滔江水连绵不绝,0
本次购物好评,0
感谢京东商城给予的优质的服务,0
值得购买,0
凌晨买的下午就到了,0
运行Adobe,0
售后什么没什么用,0
有问必答,0
杠杠的,0
很轻便,1
苹果的产品质量,0
总之就是还不错,0
一体化很强,0
超棒,0
还没用,0
4G,0
非常方便,1
大品牌质量很好,0
收到了,0
物有所值,0
一入苹果深似海,0
给好评,0
相当不错,0
下次还来买,0
好用,0
双11买的,0
苹果电脑就是好,0
非常满意,0
夯实人民群众幸福安康的社会基础,0
使用流畅,1
运行速度快,1
好看是好看的,1
卖家很好,0
体验挺好的,0
电脑用着还比较满意,1
外观就和图片中一样好看,1
宝贝不错,0
11,0
给朋友买的,0
有点发热,1
很漂亮,1
还可以,0
电脑包装防护好,0
外观漂亮,1
一直信赖京东,0
外观商务气息足,0
在慢慢适应新系统,0
很轻,1
运行流畅,1
看着不错,0
屏幕清晰,1
笔记本我之前没有鼠标很不习惯,0
win10系统简洁美观,1
打出来的字太漂亮了,1
另外卖家态度也好,0
不知道是不是真合适,0
非常满意还会再来,0
显示屏也不错,1
使用感受非常好,0
超级满意,0
有点味道,1
比其他网店实在,0
非常棒,0
不影响使用,0
寿命长,0
值得够买,0
谢谢,0
轻薄,1
做工精细,1
看中的就是性能稳定与皮实耐用,1
忘了评价,0
做工精细,1
这台主要就是日常商务和工作用,0
很不错,0
出乎我意料的小黑,0
用起来很方便,1
想看双十一的活动,0
很不错,0
屏幕太舒服了,1
大品牌,0
office2016鸡肋,0
送的包也很漂亮,1
增加了不少支出,0
做工精细,1
很棒很棒很棒,1
性价比很高,1
质感不错,1
总体来说比较满意,1
快递速度没得说,0
电池循环一次,0
没问题,0
质感超级棒,1
本本很漂亮,1
双十一降了,0
我很心水呢,0
老妈一直在玩,0
256GSSD,0
非常轻,1
还送了原装的包包和无线鼠标,0
收到宝贝我只想说,0
语音提示安装,0
双十一买的,0
有好几块,0
一直用这个品牌的电脑不错,0
键盘两色背光,0
联系客服后同意补差价,0
休眠了,1
比之前使用的surface,0
散热更没得说,0
收到宝贝,0
笔记本性能不错,1
手感无敌,1
反应很快,1
美美美,1
现在用上了,0
携带更加方便,1
暂时用的还行,0
很久没用Windows笔记本了,0
除了自带的系统有点慢以外,0
性能不错,1
希望以后也没问题,0
小巧,1
非常那个不错,0
学习中,0
应该是正版,0
流畅,1
京东采购,0
东西还不错,0
速度快,1
比以前的更薄,1
完美的新品,0
还是非常不错的,0
电脑外观和手感都是不错的,1
确实不错,0
然而在双十一当天,0
有点后悔,0
简约大方时尚,1
好用,0
散热可以,1
性价比很高,1
这是一个好评模板,0
百分百新机,0
散热很好,1
使用了两周,0
感觉非常不错,0
京东绝对够快大品牌值得信赖,0
满意的一次购物,0
主要后面准备拿来看课件,0
质量过关,0
外形美观大方,1
系统太大了,1
刚到手,0
小巧精致的mac,0
比较信赖京东,0
越用越喜欢,0
还不错,0
用了才来评价,0
拿着就像是会一不小心就捏碎一样,0
不知道浪费多少京豆,0
但机身容易留指纹,1
2017年新品,0
长得还算好看,0
店家服务态度也很好,0
音质不错,1
就在京东,0
赠品也很丰富,0
总体来说,0
京东物流简直无敌,0
速度很快,1
性能优越,1
快捷,0
包装实在,0
不错,0
还不错,0
联想ThinkPad,0
比想象中还要好,0
循环充电次数2,0
性价比不高,1
很轻便,1
色彩,0
第二,0
放心购买,0
工作起来效率越来越高,0
整体还是挺好看的,0
说明这款产品没问题,0
电脑很好,0
屏幕占比太差,0
电脑做工不错,0
因为处理文件,0
这机器用着心里不舒服,0
所以大家就当作是产品质量合格的意思来看就行了,0
应该是正品,0
用着非常舒服,0
这种机器怎么能不配个原厂鼠标和包呢,0
系统运行快,1
非常轻巧,1
就挡住后面的出风口了,0
店家服务很到位,0
触控bar是触摸可视的,0
mdash,0
touch,0
新机子,0
性价比一般,1
第一天买的,0
人生第一台笔记本,0
快递包裹的很严实,0
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
发货速度也快,0
很多不方便,0
无论是系统还是手感都挺好用的,0
只是系统没用惯操作一时不方便,0
但前提必须是公平公正的,0
外包装不错,0
关注很久下手,0
随身携带方便,1
没有损坏,0
电脑打开网页有几秒的反应时间,1
第二天就到了,0
2017款,0
还可以,0
电池不耐用,1
就普通的办公软件都没,0
朋友推荐买mac,0
2017,0
增加评价,0
外观漂亮,1
好好好好好好好好好好好好好,0
用习惯的会比触摸板方便,0
够轻,1
京东客服非常好,0
为啥没有京尊专送,0
外观还可以,1
非常喜欢,0
价格不错,1
不得不得竖起大拇指,0
能够满足需求,0
非常棒,0
花见花开,0
高效,0
就只能看哪个优惠就买哪个了,0
只要签约了我一定用我所有的资源为你服务,0
价格合适,0
还没拆封,0
服务周到,0
太漂亮了,1
当然这个价钱和配置也不可能更轻薄了,0
总的来说开机速度很快,0
收到以后整体还不错,0
虽然有的时候还是有点坑,0
性能不错,1
比较静音,1
AMD,0
女儿上大学,0
满意,0
配套配送件,0
颜值高,1
重新设置了360安全卫士里的一些弹窗,0
物有所值,0
电池的设计很有意思,1
值得拥有,0
还不错,0
早上下单,0
给媳妇的生日礼物,0
内存都变成8g了,0
还行吧,0
新款的X280在老款X270的基础上升级了CPU,0
很好,0
继续支持Thinkpad,0
ps,0
开机速度快,1
非常划算,0
电脑开机速度快,1
轻薄好用,1
不错,0
时间是买的那一天,0
我之前的X230用了6年多了,0
这家店还好吧,0
刚好有活动,0
不过年轻人嘛很容易上手,0
很稳定,0
不足之处屏幕N年未换,0
电脑,0
就是的过程中有点麻烦,0
速度快,1
ok,0
是正品,0
超级棒的体验,0
ios使用体验很棒,0
电脑很轻,1
因为在京东买的东西太多太多了,0
轻薄,1
送货速度很快,0
很喜欢苹果的air系列,0
收到了,0
呃夸大了,0
帮别人买的电脑刚好降价,0
颜色很底调,0
美观轻便,1
上网的速度不是一般的快,0
昨天下单,0
东西不错,0
用着舒服,0
外形好看,1
第一次使用mac,0
性能强劲,1
很不错哦,0
美观,1
30天保价,0
8G大内存,0
超级喜欢,0
性价比比较高,1
有利于人际关系融洽和利益关系协调,0
我们的确是一个人的生活方式是什么时候回来呀,0
太漂亮,1
电脑不错,0
不说废话,0
还行啊,0
屏幕看起来也很舒服,1
用着看看吧,0
速度非常快,1
还有点不适应,0
速度快,1
非常快,0
只有thinkpad才叫thinkpad,0
感觉挺好的,0
过段时间再来评价其他,0
强制重启,1
电脑收到了很不错,0
速度很快,1
赠品不错,0
正品无疑啦,0
非常满意,0
就性价比,0
竟然可以那么薄,1
拿到手这些天,0
